306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
306.25,216.75,40.00,33.00
304.85,217.25,39.00,32.00
306.28,216.75,40.00,33.00
305.44,217.25,38.00,32.00
305.44,217.25,38.00,32.00
304.94,217.25,39.00,32.00
304.44,216.75,40.00,33.00
304.44,216.75,40.00,33.00
304.44,216.75,40.00,33.00
304.44,216.75,40.00,33.00
304.44,216.75,40.00,33.00
302.51,216.75,40.00,33.00
302.01,218.26,41.00,34.00
301.51,216.24,42.00,34.00
302.01,216.24,41.00,34.00
302.51,216.74,40.00,33.00
302.51,216.74,40.00,33.00
302.51,216.74,40.00,33.00
302.51,216.74,40.00,33.00
302.51,216.74,40.00,33.00
302.51,216.74,40.00,33.00
302.51,214.81,40.00,33.00
302.51,216.25,40.00,33.00
302.51,216.25,40.00,33.00
302.51,216.25,40.00,33.00
302.51,216.25,40.00,33.00
302.51,216.25,40.00,33.00
302.51,216.25,40.00,33.00
302.51,216.25,40.00,33.00
302.51,218.19,40.00,33.00
302.51,218.19,40.00,33.00
302.51,216.25,40.00,33.00
302.51,216.25,40.00,33.00
302.51,216.25,40.00,33.00
302.51,216.25,40.00,33.00
302.51,218.19,40.00,33.00
302.51,218.19,40.00,33.00
302.51,215.77,40.00,33.00
302.51,213.84,40.00,33.00
303.01,214.82,39.00,32.00
303.01,214.82,39.00,32.00
303.01,216.72,39.00,32.00
303.01,216.72,39.00,32.00
303.01,216.72,39.00,32.00
303.01,216.72,39.00,32.00
303.01,216.72,39.00,32.00
303.01,216.72,39.00,32.00
303.01,216.72,39.00,32.00
301.10,216.72,39.00,32.00
300.60,216.22,40.00,33.00
300.60,216.22,40.00,33.00
300.10,215.72,41.00,34.00
300.10,215.72,41.00,34.00
300.10,215.72,41.00,34.00
300.10,217.73,41.00,34.00
300.10,217.73,41.00,34.00
300.10,215.72,41.00,34.00
300.10,215.72,41.00,34.00
300.10,215.72,41.00,34.00
300.10,215.72,41.00,34.00
298.09,215.72,41.00,34.00
297.59,215.72,42.00,34.00
297.59,215.72,42.00,34.00
297.59,213.18,42.00,35.00
299.21,210.57,43.00,36.00
299.71,211.07,42.00,35.00
299.71,211.57,42.00,34.00
299.71,211.57,42.00,34.00
299.71,213.59,42.00,34.00
299.71,215.13,42.00,35.00
299.21,214.63,43.00,36.00
299.21,214.63,43.00,36.00
299.21,212.51,43.00,36.00
298.71,212.51,44.00,36.00
298.71,212.51,44.00,36.00
298.71,212.51,44.00,36.00
298.71,214.64,44.00,36.00
298.71,214.64,44.00,36.00
298.71,216.77,44.00,36.00
298.71,216.77,44.00,36.00
298.71,216.77,44.00,36.00
298.71,216.77,44.00,36.00
298.71,214.64,44.00,36.00
298.71,214.64,44.00,36.00
298.21,214.14,45.00,37.00
300.37,216.30,45.00,37.00
300.37,216.84,45.00,37.00
300.37,216.84,45.00,37.00
299.87,218.57,46.00,38.00
299.87,216.34,46.00,38.00
299.37,215.84,47.00,39.00
298.87,215.84,48.00,39.00
301.20,213.51,48.00,39.00
301.20,213.51,48.00,39.00
300.70,215.36,49.00,40.00
303.05,215.36,49.00,40.00
303.05,215.36,49.00,40.00
303.05,215.36,49.00,40.00
305.41,215.36,49.00,40.00
304.91,214.86,50.00,41.00
306.88,214.36,51.00,42.00
309.34,214.36,51.00,42.00
309.34,214.36,51.00,42.00
311.06,214.86,50.00,41.00
313.02,216.83,51.00,42.00
313.64,216.83,51.00,42.00
313.64,216.83,51.00,42.00
318.22,216.33,52.00,43.00
318.22,216.33,52.00,43.00
318.86,216.33,52.00,43.00
321.40,218.87,52.00,43.00
323.31,218.87,52.00,43.00
325.86,216.33,52.00,43.00
325.86,218.87,52.00,43.00
327.93,218.37,53.00,44.00
330.50,218.37,53.00,44.00
330.00,218.37,54.00,44.00
332.16,217.87,55.00,45.00
334.82,217.87,55.00,45.00
334.82,217.87,55.00,45.00
337.69,217.37,56.00,46.00
340.38,217.37,56.00,46.00
342.65,216.87,57.00,47.00
345.84,217.37,56.00,46.00
348.53,217.37,56.00,46.00
348.53,217.37,56.00,46.00
350.80,216.87,57.00,47.00
353.57,216.87,57.00,47.00
353.57,216.87,57.00,47.00
356.34,216.87,57.00,47.00
358.63,216.37,58.00,48.00
361.01,215.87,59.00,49.00
361.01,215.87,59.00,49.00
361.01,215.87,59.00,49.00
363.89,215.87,59.00,49.00
363.89,215.87,59.00,49.00
365.86,215.37,61.00,50.00
366.86,215.87,59.00,49.00
369.73,215.87,59.00,49.00
369.73,218.75,59.00,49.00
369.73,218.75,59.00,49.00
372.61,218.75,59.00,49.00
372.61,218.75,59.00,49.00
372.61,222.34,59.00,49.00
371.61,221.84,61.00,50.00
374.11,221.34,62.00,51.00
374.61,218.87,61.00,50.00
374.61,218.87,61.00,50.00
374.61,218.87,61.00,50.00
374.61,218.87,61.00,50.00
377.10,217.63,62.00,51.00
377.60,218.13,61.00,50.00
377.60,218.13,61.00,50.00
377.10,217.63,62.00,51.00
377.10,217.63,62.00,51.00
377.10,217.63,62.00,51.00
376.60,217.13,63.00,52.00
376.60,217.13,63.00,52.00
376.60,217.13,63.00,52.00
376.60,217.13,63.00,52.00
376.60,218.66,63.00,52.00
376.60,218.66,63.00,52.00
373.53,218.66,63.00,52.00
373.03,221.27,64.00,53.00
372.03,220.77,66.00,54.00
372.03,220.77,66.00,54.00
373.03,221.27,64.00,53.00
370.45,221.77,63.00,52.00
369.95,221.27,64.00,53.00
368.95,220.77,66.00,54.00
368.45,220.27,67.00,55.00
365.23,220.27,67.00,55.00
364.73,219.77,68.00,56.00
363.73,219.27,70.00,57.00
360.33,222.66,70.00,57.00
359.83,221.66,71.00,59.00
359.83,221.66,71.00,59.00
356.40,221.66,71.00,59.00
355.90,221.16,72.00,60.00
355.90,221.16,72.00,60.00
352.38,222.92,72.00,60.00
352.38,222.92,72.00,60.00
352.38,226.44,72.00,60.00
348.86,226.44,72.00,60.00
347.86,225.94,74.00,61.00
347.36,225.44,75.00,62.00
343.73,225.44,75.00,62.00
342.73,224.94,77.00,63.00
342.73,224.94,77.00,63.00
339.00,224.94,77.00,63.00
338.50,223.94,78.00,65.00
338.50,223.94,78.00,65.00
337.50,224.40,80.00,66.00
335.57,224.40,80.00,66.00
331.71,224.40,80.00,66.00
330.71,223.90,82.00,67.00
330.71,223.90,82.00,67.00
330.71,223.90,82.00,67.00
