387.00,221.25,69.00,55.00
387.00,221.25,69.00,55.00
386.50,220.75,70.00,56.00
387.00,221.25,69.00,55.00
387.50,221.75,68.00,54.00
384.28,221.75,68.00,54.00
385.28,222.25,66.00,53.00
383.78,221.25,69.00,55.00
383.28,217.42,70.00,56.00
383.28,220.75,70.00,56.00
383.28,217.42,70.00,56.00
383.28,217.42,70.00,56.00
382.28,216.92,72.00,57.00
381.78,216.42,73.00,58.00
381.78,219.92,73.00,58.00
382.28,220.42,72.00,57.00
385.70,220.42,72.00,57.00
385.20,219.92,73.00,58.00
385.20,219.92,73.00,58.00
385.20,219.92,73.00,58.00
385.70,223.84,72.00,57.00
386.70,224.34,70.00,56.00
390.92,222.12,68.00,54.00
389.92,221.12,70.00,56.00
388.92,220.62,72.00,57.00
389.92,221.12,70.00,56.00
390.42,218.32,69.00,55.00
390.92,218.82,68.00,54.00
390.42,218.32,69.00,55.00
390.42,218.32,69.00,55.00
390.42,221.62,69.00,55.00
390.42,221.62,69.00,55.00
389.92,221.12,70.00,56.00
390.42,224.92,69.00,55.00
390.42,224.92,69.00,55.00
390.42,224.92,69.00,55.00
390.92,228.65,68.00,54.00
390.92,228.65,68.00,54.00
390.92,228.65,68.00,54.00
387.12,228.15,69.00,55.00
387.12,231.45,69.00,55.00
387.62,231.95,68.00,54.00
387.62,231.95,68.00,54.00
387.12,231.45,69.00,55.00
383.29,230.95,70.00,56.00
383.79,228.15,69.00,55.00
379.96,224.32,70.00,56.00
380.96,225.32,68.00,54.00
377.74,222.10,68.00,54.00
377.74,222.10,68.00,54.00
378.74,219.41,66.00,53.00
374.52,222.14,68.00,54.00
375.52,219.45,66.00,53.00
370.49,222.17,68.00,54.00
371.99,223.17,65.00,52.00
368.89,220.07,65.00,52.00
366.32,220.57,64.00,51.00
367.32,221.07,62.00,50.00
363.24,220.57,64.00,51.00
361.26,221.07,62.00,50.00
361.26,221.07,62.00,50.00
357.18,220.57,64.00,51.00
354.46,218.09,62.00,50.00
352.05,218.59,61.00,49.00
349.68,219.09,60.00,48.00
346.80,221.97,60.00,48.00
344.51,222.47,59.00,47.00
345.01,222.97,58.00,46.00
338.22,222.47,59.00,47.00
339.22,223.47,57.00,45.00
336.53,223.47,57.00,45.00
331.15,223.47,57.00,45.00
332.15,223.97,55.00,44.00
329.50,223.97,55.00,44.00
326.85,221.32,55.00,44.00
324.78,221.82,54.00,43.00
325.28,221.82,53.00,43.00
322.73,221.82,53.00,43.00
322.73,221.82,53.00,43.00
320.17,220.54,53.00,43.00
320.67,221.04,52.00,42.00
321.17,221.54,51.00,41.00
321.17,221.54,51.00,41.00
318.72,221.54,51.00,41.00
318.72,221.54,51.00,41.00
318.11,219.09,51.00,41.00
318.11,219.09,51.00,41.00
318.11,219.09,51.00,41.00
318.11,221.54,51.00,41.00
318.11,219.09,51.00,41.00
318.61,219.59,50.00,40.00
318.61,219.59,50.00,40.00
316.24,219.59,50.00,40.00
319.57,220.09,48.00,39.00
319.07,220.09,49.00,39.00
319.07,220.09,49.00,39.00
319.07,220.09,49.00,39.00
316.73,220.09,49.00,39.00
317.23,220.09,48.00,39.00
317.23,217.76,48.00,39.00
317.23,217.76,48.00,39.00
317.23,217.76,48.00,39.00
314.38,220.10,49.00,39.00
314.88,220.10,48.00,39.00
315.38,220.60,47.00,38.00
315.38,220.60,47.00,38.00
315.38,220.60,47.00,38.00
315.38,220.60,47.00,38.00
312.55,220.10,48.00,39.00
313.05,220.60,47.00,38.00
313.05,218.35,47.00,38.00
313.05,220.60,47.00,38.00
313.55,221.10,46.00,37.00
311.33,218.88,46.00,37.00
313.49,219.38,46.00,36.00
313.49,218.88,46.00,37.00
310.74,218.38,47.00,38.00
311.24,218.88,46.00,37.00
311.24,218.88,46.00,37.00
311.24,218.88,46.00,37.00
311.24,216.65,46.00,37.00
308.49,216.15,47.00,38.00
308.99,214.43,46.00,37.00
308.99,214.93,46.00,36.00
309.49,219.75,45.00,36.00
309.99,222.90,44.00,35.00
309.99,225.02,44.00,35.00
312.10,222.90,44.00,35.00
311.10,220.24,46.00,36.00
311.10,220.24,46.00,36.00
311.10,220.24,46.00,36.00
311.60,222.39,45.00,36.00
311.60,224.53,45.00,36.00
311.60,221.85,45.00,36.00
311.60,219.71,45.00,36.00
311.60,214.88,45.00,36.00
311.60,212.74,45.00,36.00
309.46,212.74,45.00,36.00
309.96,215.36,44.00,35.00
310.46,218.40,43.00,34.00
310.96,220.93,42.00,34.00
310.96,225.49,42.00,34.00
311.46,225.99,41.00,33.00
311.46,221.61,41.00,33.00
311.46,217.24,41.00,33.00
311.46,217.24,41.00,33.00
311.46,215.30,41.00,33.00
308.94,216.82,42.00,34.00
309.44,219.75,41.00,33.00
309.44,221.69,41.00,33.00
309.44,219.75,41.00,33.00
309.44,219.75,41.00,33.00
309.44,217.32,41.00,33.00
307.49,214.89,41.00,33.00
307.99,213.47,40.00,32.00
307.99,215.39,40.00,32.00
307.99,217.31,40.00,32.00
306.07,217.31,40.00,32.00
306.07,219.22,40.00,32.00
307.99,221.14,40.00,32.00
307.99,221.14,40.00,32.00
307.99,223.06,40.00,32.00
307.99,220.66,40.00,32.00
307.99,218.75,40.00,32.00
307.99,218.75,40.00,32.00
307.99,216.83,40.00,32.00
307.99,218.75,40.00,32.00
307.99,218.75,40.00,32.00
307.99,218.75,40.00,32.00
307.99,216.83,40.00,32.00
310.33,218.25,39.00,31.00
309.83,217.75,40.00,32.00
309.83,217.75,40.00,32.00
309.83,217.75,40.00,32.00
309.83,215.83,40.00,32.00
309.83,215.83,40.00,32.00
310.33,218.17,39.00,31.00
310.33,218.17,39.00,31.00
310.33,220.00,39.00,31.00
310.83,218.69,38.00,30.00
310.83,218.69,38.00,30.00
310.83,218.69,38.00,30.00
310.83,218.69,38.00,30.00
310.83,218.69,38.00,30.00
310.83,218.69,38.00,30.00
310.83,218.69,38.00,30.00
310.83,218.69,38.00,30.00
313.13,220.49,37.00,30.00
312.13,221.83,39.00,31.00
312.13,223.66,39.00,31.00
312.63,224.16,38.00,30.00
312.63,221.90,38.00,30.00
312.63,216.02,38.00,30.00
314.92,216.02,37.00,30.00
313.92,215.52,39.00,31.00
313.92,217.36,39.00,31.00
313.92,219.65,39.00,31.00
314.42,220.15,38.00,30.00
314.42,218.34,38.00,30.00
314.42,218.34,38.00,30.00
314.42,216.53,38.00,30.00
314.42,216.53,38.00,30.00
313.92,217.87,39.00,31.00
