282.50,225.75,62.00,55.00
282.50,225.75,62.00,55.00
281.00,221.53,65.00,57.00
283.00,226.10,61.00,54.00
282.50,225.60,62.00,55.00
283.00,226.10,61.00,54.00
283.50,226.60,60.00,53.00
283.50,223.61,60.00,53.00
282.50,223.38,62.00,55.00
285.61,223.38,62.00,55.00
285.61,223.38,62.00,55.00
285.61,223.38,62.00,55.00
286.61,224.38,60.00,53.00
287.61,221.98,58.00,52.00
288.11,225.35,57.00,51.00
287.61,221.95,58.00,52.00
290.51,221.95,58.00,52.00
290.51,218.32,58.00,52.00
290.51,218.32,58.00,52.00
290.51,218.32,58.00,52.00
291.01,221.70,57.00,51.00
291.01,225.29,57.00,51.00
290.51,228.43,58.00,52.00
291.01,228.93,57.00,51.00
291.51,229.43,56.00,50.00
293.89,222.45,57.00,51.00
293.39,221.95,58.00,52.00
294.39,222.95,56.00,50.00
294.89,223.45,55.00,49.00
294.89,223.45,55.00,49.00
295.39,223.95,54.00,48.00
295.39,220.58,54.00,48.00
298.08,217.89,54.00,48.00
294.28,216.89,56.00,50.00
294.78,220.16,55.00,49.00
295.28,220.66,54.00,48.00
295.28,223.36,54.00,48.00
295.28,223.36,54.00,48.00
295.28,223.36,54.00,48.00
295.78,221.19,53.00,47.00
296.28,221.69,52.00,46.00
296.28,221.69,52.00,46.00
296.28,219.11,52.00,46.00
296.28,219.11,52.00,46.00
296.28,219.11,52.00,46.00
296.28,219.11,52.00,46.00
297.28,220.11,50.00,44.00
297.28,220.11,50.00,44.00
297.28,220.11,50.00,44.00
297.78,218.15,49.00,43.00
297.78,220.61,49.00,43.00
297.78,220.61,49.00,43.00
298.28,223.04,48.00,43.00
298.28,223.04,48.00,43.00
298.78,223.54,47.00,42.00
298.78,221.19,47.00,42.00
299.28,221.69,46.00,41.00
299.28,221.69,46.00,41.00
299.28,221.69,46.00,41.00
299.78,224.44,45.00,40.00
299.78,224.44,45.00,40.00
300.28,224.94,44.00,39.00
300.78,224.94,43.00,39.00
298.64,223.29,43.00,38.00
299.14,221.14,42.00,37.00
299.14,219.02,42.00,37.00
299.14,219.02,42.00,37.00
299.14,223.79,42.00,37.00
299.14,226.44,42.00,37.00
299.14,231.21,42.00,37.00
299.14,235.98,42.00,37.00
299.14,233.33,42.00,37.00
299.14,230.68,42.00,37.00
299.14,219.02,42.00,37.00
299.14,216.91,42.00,37.00
299.14,214.79,42.00,37.00
299.14,216.91,42.00,37.00
299.14,219.55,42.00,37.00
299.14,221.67,42.00,37.00
299.14,219.02,42.00,37.00
299.14,216.91,42.00,37.00
299.14,214.79,42.00,37.00
299.14,214.79,42.00,37.00
299.14,217.44,42.00,37.00
299.14,220.08,42.00,37.00
299.14,220.08,42.00,37.00
299.14,220.08,42.00,37.00
299.14,217.96,42.00,37.00
299.14,213.20,42.00,37.00
299.14,213.20,42.00,37.00
299.14,213.20,42.00,37.00
299.14,215.85,42.00,37.00
299.14,217.96,42.00,37.00
299.14,217.96,42.00,37.00
299.14,217.96,42.00,37.00
299.14,217.96,42.00,37.00
299.14,215.85,42.00,37.00
299.14,215.85,42.00,37.00
299.14,215.85,42.00,37.00
299.14,217.96,42.00,37.00
298.64,217.46,43.00,38.00
298.64,217.46,43.00,38.00
298.64,217.46,43.00,38.00
298.64,217.46,43.00,38.00
298.64,219.61,43.00,38.00
298.64,219.11,43.00,39.00
298.64,219.11,43.00,39.00
298.64,221.27,43.00,39.00
299.72,221.27,43.00,39.00
299.22,219.04,44.00,39.00
299.22,219.04,44.00,39.00
298.72,216.29,45.00,40.00
298.72,213.48,45.00,40.00
298.72,213.48,45.00,40.00
298.22,212.98,46.00,41.00
298.22,223.47,46.00,41.00
297.72,227.69,47.00,42.00
297.72,227.69,47.00,42.00
297.22,227.19,48.00,43.00
297.22,224.75,48.00,43.00
296.72,221.69,49.00,43.00
296.72,216.17,49.00,43.00
296.22,215.67,50.00,44.00
295.72,215.17,51.00,45.00
295.72,217.73,51.00,45.00
295.72,217.73,51.00,45.00
295.72,217.73,51.00,45.00
295.22,219.81,52.00,46.00
295.22,217.23,52.00,46.00
295.22,217.23,52.00,46.00
295.22,219.81,52.00,46.00
294.72,219.31,53.00,47.00
294.72,221.98,53.00,47.00
294.22,221.48,54.00,48.00
294.22,221.48,54.00,48.00
294.22,221.48,54.00,48.00
294.22,221.48,54.00,48.00
294.22,221.48,54.00,48.00
294.22,221.48,54.00,48.00
294.22,221.48,54.00,48.00
294.22,221.48,54.00,48.00
294.22,221.48,54.00,48.00
294.22,221.48,54.00,48.00
293.72,220.98,55.00,49.00
293.72,220.98,55.00,49.00
293.72,218.21,55.00,49.00
293.72,218.21,55.00,49.00
293.72,218.21,55.00,49.00
293.72,218.21,55.00,49.00
293.72,218.21,55.00,49.00
293.72,218.21,55.00,49.00
293.72,220.98,55.00,49.00
293.72,220.98,55.00,49.00
296.49,223.75,55.00,49.00
296.49,220.98,55.00,49.00
296.49,220.98,55.00,49.00
296.49,220.98,55.00,49.00
296.99,221.48,54.00,48.00
296.99,221.48,54.00,48.00
296.99,221.48,54.00,48.00
